depth,age_median,age_mean,age_ci68_lower,age_ci68_upper,age_ci95_lower,age_ci95_upper
3.1,11.039487280902259,11.044399492472502,10.8523984014563,11.234237305813364,10.633808701611326,11.452236537448343
3.2,11.37135839759275,11.372785239052664,11.169400915789764,11.581531210403824,10.971393370608252,11.774874970940754
3.3,11.658320422054029,11.65491415003646,11.45636622113104,11.856039880428513,11.28198740811658,12.045953256796667
3.4,11.914120827518708,11.909952215590877,11.713375680666076,12.104497512253694,11.5315358019585,12.269012377474098
3.5,12.159754285915744,12.155242823170973,11.971942234641721,12.339370896278833,11.758722452803227,12.497542595575004
3.545,12.268896557427134,12.267817392862895,12.088397541503134,12.445615340294413,11.896204155928054,12.60625329270591
3.6,12.411607947534858,12.409325122079943,12.234849500498969,12.589989111379902,12.042431704793358,12.726231001633861
3.7,12.676110991319689,12.67447843774382,12.506654786607555,12.858997400519613,12.297687219922455,12.991058616862922
3.8,12.941328213337268,12.934158400158722,12.75758682360187,13.114550584444958,12.55971203867897,13.254980991364908
3.9,13.18073519565868,13.179205624754173,12.996487205466332,13.353486082016603,12.831956203740548,13.518827076288636
4.0,13.421893178166151,13.424029777390826,13.252940624554293,13.592219908415487,13.0895492197322,13.753933262773716
4.04,13.521330002470538,13.525883296814431,13.353806915233092,13.693612496708106,13.212506117538883,13.846082282640939
4.08,13.6284843069574,13.629753179621204,13.46696014426157,13.796935149100449,13.315603434655529,13.959822099336453
4.1,13.679405957173781,13.68240233208967,13.522131064341382,13.844032206124167,13.376704527325542,14.020891201646997
4.12,13.729758519686495,13.735467242102935,13.575785007197107,13.896521652131836,13.433562069934535,14.074023905628557
4.16,13.837745752761327,13.843184507645653,13.68732046959599,14.0019180216692,13.537292372644297,14.178367421749028
4.2,13.951182315987428,13.953494262768908,13.791531101878881,14.109434706708075,13.64625168450402,14.268571167540468
4.24,14.070367627999087,14.067367099206058,13.905464270416903,14.222455666482945,13.765369680982193,14.37113564019715
4.28,14.187141197293057,14.18672066898972,14.025688927484302,14.342784485427794,13.879139299403565,14.500255220599838
